id|text|sentiment
1004|@Telkomsel berarti bisa pilih nomor cantik?|Positif
1005|@Telkomsel klo saya beli di grapari terdekat krtu perdana bsa pkai super murah? Soalnya tmn saya beli kartu baru bisa pkai paket murah,trims|Netral
1006|@IndosatCare kemarin sore|Netral
1007|@Telkomsel saran aja, mbok ya promo tcash tap gift itu ga hanya di jabodetabek, kan pemakainya ga hanya di jawabarat aja 😒😒|Netral
1008|@Telkomsel gatau paket apa ini kartunya min. Sdh aktif paketan. Akumulasi brp lama masa aktifnya? https://t.co/yWXdoubW3H|Netral
1009|@Telkomsel GraPARI tutup sampai jam berapa?|Netral
1010|@Telkomsel saya isi Tcash di indomaret kok ga dapat Tcash Gift ya|Negatif
1011|@Telkomsel saya mau daftar paket 50rb dapat 8giga. Pulsa aku ada 50rb tapi kenapa gabisa aktifkan paket ya? Tolong di bantu. Thanks.|Negatif
1012|@Telkomsel met pagi admin mau nanya nih, dimana saya bisa mendapatkan simcard t-bike ?|Netral
1013|@Telkomsel @renodeswara  mang itu paket super murah ga sluruh pengguna simpati yaa.  Aneh|Negatif
1014|@Telkomsel kalau quota pake social max abis apa masih bisa pakai line, WA dll ?|Netral
1015|@telkomsel oke nanti bisa kabarin kelanjutanya apabila terdapat paket murah tlfn rumah|Netral
1016|Kepoin Twit @Telkomsel  keren deh, selalu mengadakan kuis maupun lomba2 positif #MenjadiYangTerbaik #PunyaKomunitasSeru? dll|Positif
1017|@IndosatCare Selamat pagi. Kalo beli paket baru freedom 3+3 paket saya yang freedom M angus gak ya Min? TQ be4. https://t.co/RM8ktTPCIj|Netral
1018|@Telkomsel Opt-In Telkomsel atau INformasi Special TerkINi  itu program apaan sih min? Ada benefitnya ga buat saya sbg pelanggan simpati?|Netral
1019|@Telkomsel ayolaaaaahh kirimin ke no saya sms pnawaran kek *559*790# udah ga pake internet dr tsel lgi nih! Mahal sih 2gb 85rb an!!|Negatif
1020|@IndosatCare oke. Ajarin lg yg di galeri biar ga slh ksh info|Negatif
1021|@IndosatCare tebir amat. gak bisa d refresh aja emgnya?|Negatif
1022|@IndosatCare daerah kayuaro barat, kerinci sinyal indosat di sebagian wilayah.gk ada sinyal 4 hri.|Negatif
1023|Mw unreg ini (lihat pic) gimana caranya? @IndosatCare https://t.co/SfBVn7skei|Netral
1024|RT@tao_hid88 Ah ini mah Pertanda kalau si #Hijau (#Indosat)harus di ganti dgn di #Merah (#Telkomsel)\n Pelayanannya kaya :poop:|Negatif
1025|Sinyal cuma 3G satu bar, demi apa @telkomsel|Negatif
1026|@IndosatCare min mau tanya, kok tbtb no sy gak ke detect di hape. kenapa bs gt ya min? soalnya saya udah coba di 3 hp yg berbeda ttp sama|Negatif
1027|@IndosatCare @IndosatCare Kak hape saya udah support 4g, kalau saya pake paket combo langsung bisa ke aktif kan Kak internet 4gnya gitulah|Positif
1028|@Telkomsel pilih kasih ah 😑|Negatif
1029|@IndosatCare harus ke outlet ya min?|Netral
1030|@Telkomsel 3 hari lalu bener2 parah jaringannya kaya di pelosok. sudah|Negatif
1031|@Telkomsel ga mau ah mas leo hrga paket nya ga nahan 85rb an cm dpt 2 gb saya lbh baik selingkuh mas, hayati lelah mas 😝😄|Negatif
1032|@telkomsel ini sekedar saran, harusnya promo kyak gitu dikasih sama planggan yang udah lama. kalo gini  gak adil min|Negatif
1033|@Telkomsel pilih kasih, hayati lelah di giniin 😭😆|Negatif
1034|@IndosatCare gimana cara saya mengetahuinya ya minn??|Netral
1035|@Telkomsel saya sulit akses twitter for mobile seharian, sudah coba dengan gadget lain bisa. Ada solusi, min?|Negatif
1036|@Telkomsel : ga bisa loading. TFi, echofon, via opera, via Safari. Semua ga bisa. Sinyal penuh, ga masalah. Path lancar. Lokasi Menteng.|Negatif
1037|TerimaKasih...infonya @Telkomsel  https://t.co/zasTB1ufg9|Positif
1038|@sripujiyanti @Telkomsel itu problem ummat, dan tsel cuma nanya ke satu2 yg komplen: sejak kapan, posisi di mana, infokan no hp, dst.|Negatif
1039|@IndosatCare ini kenapa internetan bisa tapi masuk salah satu game online gabisa? Tapi ditanya provider lain bisa. Ada apa gerangan?|Negatif
1040|@IndosatCare halo indosat,mau konfirmasi nih,ini knapa gangguan sinyal lg yah daerah bekasi,hampir setiap minggu gini terus nih min??|Negatif
1041|@Telkomsel mohon bantu PUK utk nomor 085200701813 6210000042701813|Netral
1042|@fauherklots @Telkomsel aku udah matiin hp, uninstall apps install lagi masih juga. Diblokir min?|Negatif
1043|@Telkomsel @FunJunkies Telkomsel  butut..sodaranya emyu butut|Negatif
1044|@IndosatCare kak saya ngak punya ktp\nTerus gimana cara memperbaiki|Netral
1045|@telkomsel udh di restart hpnya,udh coba copot kartu tp tetep gabisa min|Negatif
1046|@mfahmia2705 @sripujiyanti  CS @Telkomsel di twitter kayak kerja di jaman Tif: akses Twitter dari HP buat apa?|Negatif
1047|@Telkomsel halo, mau tny. Knp ya dr siang saya tdk bisa akses twitter? Tp jika menggunakan wifi baru bisa. Tks|Negatif
1048|@Telkomsel bkn saya mbak,tp tnm saya @vietangela yg punya keluhan pada telkomsel.sy mah pk provider lain lancar jaya lalala 💃💃|Negatif
1049|RT @tsetiady: Banyak banget yang ngeluh diblokir akses twitter hanya dari provider tsel hari ini &gt;&gt;&gt; https://t.co/uECrOhzFMc|Negatif
1050|@IndosatCare tolong aku udah setia sama indosat|Negatif
1051|@Telkomsel @xelvisonfirex same here, cuma twitter aja yg ga bs dibuka/refresh, aplikasi lain lancar|Negatif
1052|@telkomsel jaringan udh 3g only tetep gabisa,infokan nmr lewat dm min?|Negatif
1053|@Telkomsel twitter saya eror sejak 1 jam lalu, padahal sinyal telkomsel penuh, ini saya ganti provider dulu, ada apa ya?|Negatif
1054|awalnya duga salah hp. juga kepikiran @twitter diblokir gara2 https://t.co/tWlxdWKgY2. ternyata gangguan hanya di pelanggan @Telkomsel|Negatif
1055|@IndosatCare tolong bantu untuk meng-unreg dan berhenti dari perpanjangan otomatis paket sms 10ribu.|Netral
1056|@roysimangunsong Twitter kok nggak bisa diakses pakai koneksi Telkomsel ya siang-sore ini?|Negatif
1057|Tadi udah ditanya ma Mbak Rini, mas Leo.. Kenapa diulang lagi pertanyaannya.. Gusti paringono sabar.... @Telkomsel|Negatif
1058|gue rasa admin @Telkomsel emang di training buat bikin naik darah pelanggannya :)))))|Negatif
1059|@NkAsmita @Telkomsel Sekalian tanya Loop masih tersedia ga di pasaran dek Mitha|Netral
1060|@Telkomsel nomornya salah mas. Bener yg ditwit sebelumnya. 08211503xxxx|Netral
1061|@Telkomsel ga bisa beli pkt flash 1.2gb + 11gb mds, lokasi jombang tipe hp ninetology i8400|Negatif
1062|@Telkomsel maaf mas, kenapa gagal akses twitter, sedangkan browsing, fb dll lancar.. Pake provider lain twitter nya lancar|Negatif
1063|@Telkomsel tetep g bisa Min,,, keterangannya masih sama|Negatif
1064|@Telkomsel Sedang saya bayangkan ribuan konsumen menanti gagal koneksi ke Twitter diselesaikan dalam sehari semalam|Negatif
1065|Signal saya penuh,tapi utk telp dan sms gak bisa. Cek pulsa juga gak bisa. gimana ya? @Telkomsel|Negatif
1066|@IndosatCare gimana ?|Netral
1067|@IndosatCare wokkeh min. Makasih|Positif
1068|@Telkomsel ooh oke thanks infonya dan mau tanya grapari di mall cijantung itu masih buka?|Netral
1069|@Telkomsel saya mau mengaktifkan *550*790# kenapa gak bisa yaa?|Negatif
1070|@Telkomsel benar min, gak bisa nelpon dan cek pulsa hanya di jaringan 4G|Negatif
1071|Min 4g plus udah ada di cikarang belum min @IndosatCare|Netral
1072|penawaran upgrade ke 4g di lakukan, tetapi pelayanan lambat di Jambu Dua Bogor @Telkomsel #gajadiuprade|Negatif
1073|@Telkomsel iy btul no ny.. Sya sdah restart tpi msh saja pending|Negatif
1074|@Telkomsel kalo NSP?|Netral
1075|@Telkomsel terima kasih infonya..|Positif
1076|@Telkomsel mas mau nanya ko nomer saya 082113993870 ko sinyal nya gak jalan medsos dan chat gabisa padhal paket saya masih ada.|Negatif
1077|@Telkomsel pagi mbak. Terima kasih atas fast responsenya. Sudah saya kirim DM ya. Makasih :)|Positif
1078|@IndosatCare cara mendapatkannya?|Netral
1079|@indosatcare emang ga asik banget pake paket Indosat!!!|Negatif
1080|@Telkomsel masih gak bisa sms dan melakukan panggilan. Dan gak bisa kirim DM. No nya. 081322137668.|Negatif
1081|@IndosatCare paket apa nama nya|Netral
1082|@IndosatCare klo sebelumnya 90hari otomatis mengikuti gitu maksudnya|Netral
1083|@IndosatCare min emang ada paket unlimited|Netral
1084|@Telkomsel min cara daftar kartu halo hybrid gmn ya ?|Netral
1085|@indosatcare area superwifi hanya ada di tempat2 tertentu, tapi paket superwifi berlaku untuk semua, ya ga kepake lah itu kuota! fck!|Negatif
1086|@IndosatCare trnyata masih tetep tanpa sinyal jam 1 siang - 5 subuh. Sinyal muncul sekali jam 4.33, jm 4.35 hilang https://t.co/FVsTOUvtFB|Negatif
1087|@IndosatCare tarifna brp min?|Netral
1088|@IndosatCare mksdnya klo kartu perdana yg 3bulan itu abis kuotanya bisa di isi lagi kan ?|Netral
1089|@IndosatCare ka kenapa mentari aku ga bisa tethering ke leptop?|Netral
1090|@indosatcare klu udH pkai ekstra kouta lalu nambah ekstra kouta malam gmn mempengaruhi ngx..?|Netral
1091|@Telkomsel Gimana supaya bisa daftar paket internet di *550*790# ?|Netral
1092|@indosatcare makasih min, skrg udh kembali normal.|Positif
1093|@xlcare sy mau smsan min. trganggu bnger ama towor xl no signal. ya skrng internetan mngandalkan telkomsel.|Negatif
1094|@IndosatCare masih blm d follow up ini ya|Negatif
1095|Terimasih @IndosatCare atas bantuannya|Positif
1096|@indosatcare min, kartu perdana Indosat Ooredoo Business itu apa ya? Apa bener masih ada bonus 10gb 4Gnya?|Netral
1097|@Telkomsel mas/mba kenapa telkomsel sinyalnya Edge terus di hp bb. Lokasi cibitung.|Negatif
1098|@Telkomsel soalnya mereka pake baju seragam telkomsel dan di tugaskan di counter-counter seperti mall ambasador.|Netral
1099|@telkomsel waduh mas mahal amat, gak ada yang lbh murah|Negatif
40001|Dr latihan fisik sampe di gembleng tntng pengetahuan bela melanggar kedisiplinan awas aja yg ada rotan panjang siap kena kulit kita|Negatif
40002|Jadi polisi itu belajar bela negara buat akhirnya jualan pasal dan malak orang yang bisa dipalak ya |Negatif
40003|Di time line nya pak belum jg ada ucapan bela sungkawa atas wafatnya pejabat negara Waktu bom solo kok responnya begitu cepat ya |Negatif
40004|tadi pakai istilah bela negara Sekarang pakai istilah terkait bela agama Tipuannya deh |Negatif
40005|perang Bela negara Gerombolan apid aja yg boleh ikutan Yg lain gak usah ikut campur Gak ikut punya negara juga |Negatif
40006|Pejuang mati matian bela negara sekarang pemuda pemudi lebih banyak yang menghancurkan negara|Negatif
40007|ganti pemimpin juga bakal gitu cita awal kemerdekaan itu sudah hilang |Negatif
40008|Susah Krn kurangnya penanaman rasa bela negara Saya merasakannya sendiri jadi kemerdekaan itu seolah Saydyt added |Negatif
40009|Natuna tenggelam beritanya Separatis alasan kagak di ijinkan Kalaupun smua diijinkan paling yg dimajuin Warga Bela Negara yg kagak digajih|Negatif
40010|Bela Negara sperti Kemacetan berakhir penantian sekarat tdk dpt pangkat tdk digaji tdk dipromosikan semua dijadikan tumbal oleh berpangkat|Negatif
40011|wah berat nih kalo masalahnya udah bawa bawa bela negara|Negatif
40012|siapapun yg bikin ribet negara kita pasti mereka bela dasar dodol |Negatif
40013|Revolusi akan memangsa anaknya sendiri terjadi diVeneuzela ketika Presiden Nicholas Maduro perintahkan Bela negara CIA galang kekuatan rakyt|Negatif
40014|Di sana tim perwakilan indonesia lagi mati matian bela negara tapi di sini para bos terhormat itu cuma anggep itu sparing biasa|Negatif
40015|untung gua belum jadi pasukan bela negara yang fix baru otw sekolah kalo udah udah gua kecam omongan lo |Negatif
40016|Ibu Negara bela Ibunya si Pedofil Krn Ibu si Pedofil mnta Tahanan dtangguhkan Smntr ITjBelaPedofil dgn SaveTukangSate |Negatif
40017|Karena pejabat publik hrs bela negara rakyat Bukan melulu investor I cc |Negatif
40018|akhirnya Ancaman Bomber China beneran terealisasi di LCS |Negatif
40019|Sejak kapan Cinta Bela Negara disebut RASIS Fitnah GetOutChinaFromINA GetOutChinaFromINA GetOutChinaFromINAsarpakenaka added |Negatif
40020|Meski eksodus ini dibantah Menaker tp Pak yg di pemerintahan aja khawatir apalagi kita TolakImigranChina |Negatif
40021|ni orang ingin jadi warga negara cina yah hingga bela bela in warga cina ya klo mo pindah jadi warga |Negatif
40022|Presiden negara lu sendiri lu maki maki sendiri Presiden Turki mau dikudet lu bela habis an apa situ WN Turki cab Asia |Negatif
40023|Bgmn kewibawaan negara dpt dipulihkan jk ada pejabat yg bela investor drpd rakyatnya IngatTrisakti KawalNawacita |Negatif
40024|Otak dngkal dan Otak Jahat y seperti itu jadinya yg merugikan negara kok di bela|Negatif
40025|hilang istri motor vario nyawa sekarang bela negara islam The Punisher vs Harry Heck via |Negatif
40026|tunjukin mana twit gue yang menyataken upacara itu bagian dari bela negara ga bisa kasiliat artinya lu omdo doang TweetMiliter added Syauqi Cek aja sendiri masak nanya sm aku Tweet tweet km Otak Mari tertawa aja miminnya gk jelas |Negatif
40027|Anehnya ortu ngasih makan ngasih duit kagak ada belanya sedikitpun ini timnas kaga ngasih apa hadeh udh kayak bela negara|Negatif
40028|Fadli zon bela negara nant dulu bela keluarga nomr satu Ahok d bilang korupsi pasilits negara buat ursn pribadi Fatmawati added Mohamad Guntur Romli Husnuzzon berbaik sangka Su uzon berburuk sangka Fadlizon bawa fasilitas negara |Negatif
40029|Cuma maen cebur an di kali kok ya dibilang pelatihan bela negara Duh |Negatif
40030|Membela Pribumi Adlh Wujud Nasionalisme Bukan Rasis Bela Pribumi Bela Negara Maju Jendral |Negatif
40031|Negara sudah menindas rakyatnya lalu rakyat disuruh bela negara Baleg weh atuh euy |Negatif
40032|Ganyang negara China NKRI jiwa raga kami kami siap bela sampai mati PatriotNKRI added JEMPOL RAKYAT NEWS Obok obok Kedaulatan Indonesia Cina Klaim Didukung Negara Tapi Pemerintah RI Didukung Rakyat Indonesia Untuk |Negatif
40033|TNI jaman sekarang masih prajurit bela negara udah jadi jendral bela cukong setann lu pada|Negatif
40034|Bgmn Ceritanya DKI yg bayar Kerugian Negara M yg dirugikan kan Pemda DKI masak yg Rugi bayar Ganti Rugi Kelihatan Tololnya bela Ahok|Negatif
40035|Bela Negara di Bali Gubernur Pastika Belum Ada Anggarannya Tempo Nasional baliUpdate|Negatif
40036|LBH Sebut Bela Negara Bawa Indonesia ke Masa Militeristik |Negatif
40037|Reaksi Socmed Paling Mencurigakan Seputar Bela Negara utm source twitter utm medium web utm campaign share |Negatif
40038|Jokowi ajari kami dulu tentang Nasionalisme baru kau bisa ajak kami bela negara lewat News|Negatif
40039|Pangdam Udayana Tegaskan Pelatihan Bela Negara Bukan Militerisasi |Negatif
40040|Si yg org pintar BELA Kita ini hidup di negara PANCASILA yg bukan di negara Sadar bpk yg BELA |Negatif
40041|Sebenarnya comel kucing yg kami bela Bnyak dr negara luar Hik hik hik Semua dngar kata Kurnian Tuhan Cuma ada yg org luar masuk cmpur |Negatif
40042|Nek ngetwet koyok ahli tata negara kadang ahli agama ahli segala lah paling bela negara lah jebule nek tukaran |Negatif
40043|Preman bela negara negara bela preman |Negatif
40044|gw liat sih RR ini pinter juga memposisikan kita di konflik LCS terlepas dari kebijakan x dungunya spt bela negara|Negatif
40045|Bela Negara sudah ga relevan di era seperti ini Tapi seperti konsep Bela Agama pasti banyak yg jual dan beli |Negatif
40046|RR setuju dengan program Bela Negara yg masih kontroversial meskipun tidak ada ancaman pd negara akan menumbuhkan nasionalisme |Negatif
40047|please don t compare our Bela Negara program with Singapore s National |Negatif
40048|Interpretasi penerjemahan nyeleneh atas himbauan Bp Presiden Himbauan Revolusi mental dan Bela Negara |Negatif
40049|Bela Negara di Bali Sasarannya Ormas Ini Alasannya Tempo Nasional Bali|Negatif
40050|Latih Ormas Bela Negara Kodam Udayana Bantah Latih Senjata |Negatif
40051|Kodam Udayana Bantah Isu Latih Ormas di Bali dengan Senjata Metode pelatihan Bela Negara untuk pertebal kecintaan |Negatif
40052|Kodam Udayana Bantah Persenjatai Preman Dalam Pelatihan Bela Negara |Negatif
40053|Kodam IX Udayana Bantah akan Mempersenjatai Gengstar dalam Pelatihan Bela Negara |Negatif
40054|Kodam Udayana bantah adanya pelatihan senjata dalam program bela negara |Negatif
40055|Kodam Udayana Bantah Beri Pelatihan Senjata Api ke Ormas belanegara gubernurbaru kodamudayana|Negatif
40056|Bela Negara di Bali Sasarannya Ormas Ini Alasannya |Negatif
40057|Kodam Udayana Bantah Isu Latih Ormas di Bali dengan Senjata Metode pelatihan Bela Negara untuk pertebal |Negatif
40058|Pendidikan Bela Negara buat ormas di Bali terkendala anggaran Beberapa Ormas besar di Bali menjadi incaran untuk dimasukkan program Bela N |Negatif
40059|android Pendidikan Bela Negara buat ormas di Bali terkendala anggaran |Negatif
40060|Kapendam Bantah Persenjatai Ormas di Program Bela Negara balilicious|Negatif
40061|Ormas dengan keahlian senjata dan bela negara ada yang akan jadi pemasok senjatanya atau memang sudah ada Made Bungloen added Humas Pemprov Bali Gubernur Bali Made Mangku Pastika menyatakan mendukung wacana pemberian pelatihan bela negara bagi para |Negatif
40062|Mengikuti bela negara sebagai salah satu komponen untuk memupuk rasa nasionalisme memang belum menjadi |Negatif
40063|Dilatihnya bela negara dilapangan yg dibela juragannya Refot |Negatif
40064|Ketika Ormas di Bali Diminta Ikut Bela Negara dan Belajar Menggunakan Senjata Api |Negatif
40065|Ada beda antara bela negara benda mati dengan membela cita bernegara kontrak sosial DLumenta added Achmad Fadillah negara kok dibela |Negatif
40066|Kalo udah bela Negara udah enggak mandang temen Darmian aja dihajar rahangnya |Negatif
40067|Penggangguran Bali Diberi Latihan Senjata Program Bela Negara RI Disorot |Negatif
40068|Proyek bela negara itu baiknya dihentikan Kita jng mengulang dwifungsi ABRI lagi|Negatif
40069|Dalih bela negara kelompok preman di Bali dilatih make senpi Ampunnn pemerentah GagalPaham|Negatif
40070|Ormas Ikut Bela Negara di Bali Dikenalkan Senjata Militer Tidak usahlah dibesar besarkan Itu aancawang|Negatif
40071|Inilah hasilnya TNI latih Preman Bela Negara Agen Investor Imperialis |Negatif
40072|Nah iya kan Kita butuh pendidikan bela negara bukan pendidikan bela puasa A N Yaqin added Dandhy Laksono Di Bogor orang tak puasa dirazia disuruh push up Di Serang ibu pemilik warung menangis saat masakannya disita Negara ini mau ke mana |Negatif
40073|DAHULU begini Sekarang Tuh cek program bela negara si Menteri Pertahanan itu konsepnya ke mana ya |Negatif
40074|Indonesia to give weapons training to Bali gangsters for national defence |Negatif
40075|I don t think this view of the Bela Negara program is accurate It is actually a program to weaken end Ormas in Bali |Negatif
40076|Bela Negara To defend nation Indonesia to give weapons training to Bali gangsters |Negatif
40077|Bela negara can be seen as an attempt to revive pam swakarsa one that has failed and reformed as FPI Replacing one rabid dog with another|Negatif
40078|Oww Bela Negara dimasukkan jadi key performance indicator untuk pendidikan tinggi bengong |Negatif
40079|Gue masih bingung mau isi apa di formulir kaderisasi bela negara yang di adain kampus wkwkwkk gue jadi ngebayangin drama yang itu tuh |Negatif
40080|Cara Bijak Bela Negara Ala Kelas Menengah Ngehek via |Negatif
40081|Apa bedanya program Bela Negara dengan Pam Swakarsa Nanti ujungnya jadi ormas preman juga |Negatif
40082|again now imma kinda ashamed I was into that Bela Negara concept now that is being corrupted by the |Negatif
40083|Too bad Reuters didn t highlight the fact that Bela Negara training mandatory for some institutions not volunteers Enrico AG added Indonesia s frontline defense against Communism |Negatif
40084|BELA negara semacam jadi program perekrutan anggota baru demi kepentingan tertentu |Negatif
40085|Dulu Rakyat Pasang Badan Bela KPK Sekarang Rakyat Menyerang KPK HANYA MEDIA CUKONG YG SIBUK MENGATAKAN DEMO ANARKIS RUSAK ASET NEGARA |Negatif
40086|Bela Negara Antara Membela Negara Sendiri dan Kepentingan Negara Negara Asing |Negatif
40087|gue juga ga percaya sama bela negara itu konsep keluarnya dari mulut dan otak politisi yg cuman mikir korupsi |Negatif
40088|Negara bodoh yang selalu kami bela at Universitas Gunadarma J pic |Negatif
40089|Gak ada kok Semuanya muslim Semua pejuang kemerdekaan muslim Setuju bu Kafir mana berani bela negara Alief Maulana added Nana Siapa sih pjuang kemerdekaan yg melawan jepang dn belanda selain islam Ksh tahu dong |Negatif
40090|siap Bela NEGARA bila ada Onta Ngehek dongok Yg mau Kudeta AGAINST Boko Haram added putribunda Ngeri Said Iqbal Siapkan Rencana Besar Ini Lumpuhkn Jakarta Untuk Gulingkan Ahok Jangan Biarkan Berita Teratas |Negatif
40091|Tim bela negara aja apa manpaatnya Jd lahan korup ato sarana untuk hambur uang negara|Negatif
40092|Ya Allah smoga ga ada bahas Bela Negara dan Kemanusiaan |Negatif
40093|Anda Koar Bela Bangsa Bela Negara Tp Twiit mu penuh Fitnah provokatif apkh gtu Caranya bela Bangsa Trisna SrY added Teuku Halim ini Orang yg sdh tdk punya kebangsaan Indonesia lagi Bangsa Rakyat Indonesia WAJIB BELA NEGARA BANGSANYA |Negatif
40094|selama Menhannya masih sibuk ngurus komunis bela negara jangan harap ada peningkatan drastis di alutsista |Negatif
40095|Kamu tdk bela Bangsa tp mau menghancurkan Negara Indonesia Perlu di Tangkap Trisna SrY added Teuku Halim ini Orang yg sdh tdk punya kebangsaan Indonesia lagi Bangsa Rakyat Indonesia WAJIB BELA NEGARA BANGSANYA |Negatif
40096|Para tuyul siap bela negara flashbackwak Rindam Iskandar Muda Mata ie |Negatif
40097|Isu PKI dihembuskan utk muluskan program bela negara yg menelan biaya ratusan milliard NeverGiveUp added NO ISIS Masih banyak isu yg lbh penting ketimbang isu PKI Basi yaitu Alutsista Korupsi Pertanian Terorisme Pendidikan Kesehatan dll|Negatif
40098|Sejumlah org beratribut FPI dn Bela Negara ancam wartawan di simposium anti PKI FPI edan|Negatif
40099|Sebanyak orang yang mengatasnamakan Gerakan Bela Negara bersama Forum Umat Islam akan menggelar aksi unjuk rasa |Negatif
40100|ktanya hrs CINTA BELA NEGARA tp org BAIK JUJUR bela Negara dmsuhin mo djatohin krn KORUPTOR ngk |Negatif
40101|Namun apa balasan negara ini untuk Rio Haryanto Rio justru di bully habis an dan ironisnya oleh warga negara yg Negaranya dia bela mati an|Negatif
40102|Panglima TNI Tegaskan Menolak FCTC Merupakan Bela Negara terimakasihtembakau tributetokretek |Negatif
40103|Menhan Abu Sayyaf Pecah Lokasi Penyanderaan WNI Menhan Ryamizard Ryacudu mengemukakan kelompok Abu Sayyaf |Negatif
40104|Indonesia Abu Sayyaf Sandera WNI di Panamao di Pulau Lapac Menteri Pertahanan Ryamizard Ryacudu |Negatif
40105|Indonesia Ini Lokasi WNI Yang Disandera Abu Sayyaf Menteri Pertahanan RI Ryamizard Ryacudu dalam |Negatif
40106|Berita Indonesia Menhan paparkan keberadaan sandera WNI Menteri Pertahanan RI Ryamizard Ryacudu dalam |Negatif
40107|Serangan Militer Filipina Tewaskan Anggota Abu Sayyaf Menteri Pertahanan Ryamizard Ryacudu mengatakan |Negatif
40108|RI koordinasikan penanganan sandera dengan Kemenhan Malaysia Menhan Ryamizard Ryacudu Hendrix berkata |Negatif
40109|Menteri Pertahanan Ryamizard Ryacudu mengatakan lokasi tujuh warga negara Indonesia yang disandera kelompok |Negatif
40110|Berita Indonesia Menhan satelit militer harus rahasia Menteri Pertahanan Ryamizard Ryacudu mengatakan |Negatif
40111|Filipina Kerahkan Tentara Kepung Lokasi Penyanderaan WNI Menteri Pertahanan Ryamizard Ryacudu |Negatif
40112|Militer Filipina Kepung Lokasi Penculik WNI Menteri Pertahanan Ryamizard Ryacudu mengatakan militer |Negatif
40113|Menteri Pertahanan Ryamizard Ryacudu nyatakan pulau tmpt penahanan warga Indonesia di Filipina sdh dikepung tentara Filipina BuletinSiang|Negatif
40114|Penyanderaan Abu Sayyaf Menhan Ryamizard Ryacudu Salahkan Pemilik Kapal yang Bandel |Negatif
40115|Kapal Indonesia Disandera Masuk ke Wilayah Terlarang Menteri Pertahanan Menhan Ryamizard Ryacudu |Negatif
40116|Penyanderaan WNI Menhan Filipina Izinkan TNI Masuk Menteri Pertahanan Ryamizard Ryacudu membenarkan |Negatif
40117|Menhan Ryamizard Ryacudu menilai perlu peningkatan peran intelijen termasuk di kementeriannya guna mengantipasi terjadinya aksi teror |Negatif
40118|Menhan Belum Ajak Komisi I Bahas Badan Intelijen Kemenhan Rencana Menteri Pertahanan Ryamizard Ryacudu |Negatif
40119|Menko Polhukam dan Menhan Berkomentar Soal Pokemon Go game agencapsa agenjudi|Negatif
40120|Menhan Mungkin Saja Intelijen Asing Petakan Objek Vital Lewat Pokemen Go |Negatif
40121|Menhan harus mainin ini tiap sore Asymmetric warfare through year old Viking war game |Negatif
40122|Pak Menhan baru ngerti asymmetric information warfare jadi masih rada parno gitu Kayak remaja baru ngerti marxism |Negatif
40123|Pak Menhan baru ngerti asymmetric information warfare jadi masih rada parno gitu Kayak remaja baru ngerti marxism |Negatif
40124|Ini pesawat dah siap main ke Natuna tapi org sini gatau skala prioritas termasuk Menhan TNI siap pak |Negatif
40125|Target favorit nyulik wni boro kapok bayarannya gede sih n menhan nya embersih ya Suka cerita operasi intelijen|Negatif
40126|I liked a video a MEMANAS Menhan Malaysia Merasa Berhak Masuk Wilayah Udara NKRI di Natuna Tanpa Izin|Negatif
40127|Heli Jatuh Lagi Menhan Didesak Grounded kan Alutsista TNI Untuk Sementara Cakrawarta |Negatif
40128|Tujuh WNI disandera Abu Sayyaf Ryamizard Menhan Filipina minta saya tidur enak saja |Negatif
40129|Filipina Bilang ke Menhan Pak Ryamizard Tidur Enak Saja |Negatif
40130|dih menhan mah suporter dan tukang backup pas pilpres atuh |Negatif
40131|Menhan piye Karena titipan mamak ya |Negatif
40132|Menhan Filipina Minta Ryamizard Tidur Enak Saja Menunggu Pembebasan WNI |Negatif
40133|Menhan pinoy bagus diplomasinya |Negatif
40134|pokemon sudah masuk area pertahanan indonesia apa tanggapan pemimpin kita PokemonCctvAmerika|Negatif
40135|Kemenhan Dapat Jatah di BRIsat untuk Apa via |Negatif
40136|Berita News DPR Desak Kemenhan Investigasi Jatuhnya Helikopter di Sleman |Negatif
40137|Government of indonesia is very stupid Why did pay to abusayaf then they will terror again and again |Negatif
40138|DPR Tolak Pengajuan Anggaran Kemenhan TNI |Negatif
40139|Komisi I Tolak Anggaran yang Diajukan Kemenhan TNI JAKARTA Wakil Ketua Komisi I |Negatif
40140|DPR Tolak Pengajuan Anggaran Kemenhan TNI |Negatif
40141|Komisi I Tolak Anggaran yang Diajukan Kemenhan TNI |Negatif
40142|DPR Tolak Pengajuan Anggaran Kemenhan TNI |Negatif
40143|Raker Tertutup Komisi I Bahas Anggara Kemenhan TNI |Negatif
40144|Intelijen Kemenhan Hanya Lakukan Analisis Bukan Operasi |Negatif
40145|Kemenhan Ingin Bentuk Intelijen Sendiri Ini Kata Kepala BIN |Negatif
40146|Bisniscom BIN Tak Masalah Kemenhan Punya Intelijen utm source dlvr it utm medium twitter |Negatif
40147|Kemenhan Ingin Bentuk Intelijen Sendiri Ini Kata Kepala BIN |Negatif
40148|BIN Tak Masalah Kemenhan Punya Intelijen utm source dlvr it utm medium twitter |Negatif
40149|Kepala Badan Intelijen Negara BIN Sutiyoso menyatakan tidak masalah Kementerian Pertahanan Kemenhan |Negatif
40150|BIN Tak Masalah Kemenhan Punya Intelijen Kabar |Negatif
40151|Indonesia BIN Tak Masalah Kemenhan Punya Intelijen Kepala Badan Intelijen Negara BIN Sutiyoso |Negatif
